"Week_ending_friday","Week_number","Dubai_crude_USD.p.bbl","NZ_US_exrate","Dubai_crude_NZD.p.bbl","Diesel_importer_cost_NZc.p.l","Diesel_ETS_NZc.p.l","Diesel_GST_NZc.p.l","Diesel_taxes_NZc.p.l","Diesel_price_excl_taxes_NZc.p.l","Diesel_main_port_price_NZc.p.l","Diesel_discounted_retail_price_NZc.p.l","Diesel_importer_margin_NZc.p.l","Diesel_margin_trend_NZc.p.l","Petrol_importer_cost_NZc.p.l","Petrol_ETS_NZc.p.l","Petrol_GST_NZc.p.l","Petrol_taxes_NZc.p.l","Petrol_price_excl_taxes_NZc.p.l","Petrol_main_port_price_NZc.p.l","Petrol_discounted_retail_price_NZc.p.l","Petrol_importer_margin_NZc.p.l","Petrol_margin_trend_NZc.p.l","Diesel_main_port_price_excl_taxes_NZc.p.l"
2010-11-26,"2010w47",82.03,0.76618,107.063614294291,85.0686176431559,2.67,15.988752362949,16.363752362949,103.54668241966,124.9,122.580434782609,18.4780647765038,17.7949000505601,81.9590817633039,2.31,23.773156899811,82.902156899811,97.0487126654064,184.9,182.260869565217,15.0896309021026,15.8382452637107,105.563695652174
2010-12-03,"2010w48",85.62,0.74886,114.333787356782,89.8015620778075,2.7768,16.2868890089117,16.6618890089117,105.427460059411,127.185714285714,124.866149068323,15.6258979816038,17.8542584860077,87.6127073417314,2.4024,24.0712935457737,83.2002935457737,98.943890305158,187.185714285714,184.546583850932,11.3311829634266,15.8465821683239,107.444473291925
2010-12-10,"2010w49",88.19,0.75576,116.690483751455,92.4477421452641,2.8035,16.6222927356198,16.9972927356198,107.636784904132,129.757142857143,127.437577639752,15.1890427588677,17.9136169214553,90.8770989886951,2.4255,24.7421009991898,83.8711009991898,103.392839994599,192.328571428571,189.689440993789,12.5157410059038,15.8549190729371,109.653798136646
2010-12-17,"2010w50",89.23,0.74586,119.633711420374,93.4005490240602,2.8035,16.9763300027005,17.3513300027005,109.997033351337,132.471428571429,130.151863354037,16.5964843272765,17.9729753569028,91.660361899313,2.4255,25.1520388873886,84.2810388873886,106.125759249257,195.471428571429,192.832298136646,14.4653973499444,15.8632559775503,112.014046583851
2010-12-24,"2010w51",90.68,0.74194,122.220125616627,95.3032352985524,2.8035,17.1440318660546,17.5190318660546,111.115045773697,133.757142857143,131.437577639752,15.8118104751446,18.0323337923504,94.3530517873576,2.4255,25.4315419929787,84.5605419929787,107.989113286524,197.614285714286,194.975155279503,13.6360614991668,15.8715928821635,113.132059006211
2010-12-31,"2010w52",89.69,0.764866666666667,117.262267933409,93.1277305818371,2.8035,17.1626654064272,17.5376654064272,111.239269376181,133.9,131.580434782609,18.1115387943444,18.091692227798,92.1206772015111,2.4255,25.468809073724,84.597809073724,108.237560491493,197.9,195.260869565217,16.1168832899823,15.8799297867767,113.256282608696
2011-01-07,"2011w01",90.9,0.760466666666667,119.531866397826,94.5421459161701,2.8035,17.1275362318841,17.5025362318841,111.005074879227,133.9,131.311111111111,16.462928963057,18.1510506632456,92.8697163628242,2.4255,25.5130434782609,84.6420434782609,108.532456521739,197.9,195.6,15.6627401589149,15.8882666913899,113.256282608696
2011-01-14,"2011w02",93.7,0.7637,122.692156605997,96.0401064719003,2.8035,17.1275362318841,17.5025362318841,111.005074879227,133.9,131.311111111111,14.9649684073268,18.2104090986932,93.7895505210032,2.4255,25.5130434782609,84.6420434782609,108.532456521739,197.9,195.6,14.7429060007359,15.8966035960031,113.256282608696
2011-01-21,"2011w03",92.92,0.7672,121.1157455683,97.1863511715662,2.8035,17.5188405797101,17.8938405797101,113.613770531401,136.9,134.311111111111,16.4274193598348,18.2697675341408,94.25772822252,2.4255,25.7739130434783,84.9029130434783,110.271586956522,199.9,197.6,16.0138587340017,15.9049405006163,115.86497826087
2011-01-28,"2011w04",92.73,0.76692,120.912220309811,96.8515492019756,2.8035,17.5188405797101,17.8938405797101,113.613770531401,136.9,134.311111111111,16.7622213294254,18.3345218098307,92.581153495547,2.4255,25.7739130434783,84.9029130434783,110.271586956522,199.9,197.6,17.6904334609747,15.923704645084,115.86497826087
2011-02-04,"2011w05",96.34,0.77376,124.508891645988,98.406731521673,2.8035,17.5188405797101,17.8938405797101,113.613770531401,136.9,134.311111111111,15.2070390097279,18.3992760855206,94.3486785427924,2.4255,25.7739130434783,84.9029130434783,110.271586956522,199.9,197.6,15.9229084137293,15.9424687895517,115.86497826087
2011-02-11,"2011w06",96.64,0.77012,125.486937100712,100.96023019235,2.8035,17.9660455486542,18.3410455486542,116.595136991028,140.328571428571,137.739682539683,15.6349067986783,18.4640303612105,94.3145027443068,2.4255,25.7739130434783,84.9029130434783,110.271586956522,199.9,197.6,15.957084212215,15.9612329340194,118.846344720497
2011-02-18,"2011w07",99.06,0.75576,131.07335662115,104.039165024319,2.8035,18.1896480331263,18.5646480331263,118.085820220842,142.042857142857,139.453968253968,14.0466551965232,18.5287846369005,97.0011057238298,2.4255,25.9975155279503,85.1265155279503,111.762270186335,201.614285714286,199.314285714286,14.7611644625056,15.9799970784871,120.337027950311
2011-02-25,"2011w08",105.84,0.7532,140.520446096654,109.064617019218,2.8035,18.3014492753623,18.6764492753623,118.831161835749,142.9,140.311111111111,9.76654481653094,18.5935389125904,103.309136792448,2.4255,26.1652173913043,85.2942173913043,112.880282608696,202.9,200.6,9.57114581624786,15.9987612229548,121.082369565217
2011-03-04,"2011w09",109.34,0.7471,146.352563244546,114.955860865945,2.8035,19.3076604554865,19.6826604554865,125.53923636991,150.614285714286,148.025396825397,10.5833755039656,18.6582931882803,107.081247049786,2.4255,26.8919254658385,86.0209254658385,117.72500310559,208.471428571429,206.171428571429,10.643756055804,16.0175253674226,127.790444099379
2011-03-11,"2011w10",109.77,0.7371,148.921448921449,118.458118026022,2.8035,20.4256728778468,20.8006728778468,132.992652518979,159.185714285714,156.596825396825,14.534534492957,18.7230474639702,109.670787413407,2.4255,27.767701863354,86.896701863354,123.56351242236,215.185714285714,212.885714285714,13.8927250089528,16.0362895118903,135.243860248447
2011-03-18,"2011w11",106.94,0.72964,146.56542952689,121.451758045875,2.8035,20.8915113871636,21.2665113871636,136.09824258109,162.757142857143,160.168253968254,14.6464845352152,18.7878017396601,108.222336846024,2.4255,27.8608695652174,86.9898695652174,124.184630434783,215.9,213.6,15.962293588759,16.055053656358,138.349450310559
2011-03-25,"2011w12",109.85,0.73964,148.518198042291,121.643838309002,2.8035,21.7300207039337,22.1050207039337,141.688304692892,169.185714285714,166.596825396825,20.0444663838893,18.8578460693245,109.555722359301,2.4255,28.1962732919255,87.3252732919255,126.420655279503,218.471428571429,216.171428571429,16.8649329202026,16.0914146674559,143.93951242236
2011-04-01,"2011w13",110.14,0.75664,145.564601395644,118.982962544368,2.8035,21.7132232157077,22.0882232157077,141.576321438051,168.614285714286,166.468044653759,22.593358893683,18.9278903989889,108.09574824324,2.4255,28.2672240802676,87.3962240802676,126.893660535117,218.9,216.715384615385,18.7979122918769,16.1277756785538,143.442618012422
2011-04-08,"2011w14",115.11,0.7718,149.144856180358,120.49589088366,2.8035,21.5666029622551,21.9416029622551,140.598853081701,166.9,165.343956043956,20.102962198041,18.9979347286532,110.367526048746,2.4255,28.2872909698997,87.4162909698997,127.027439799331,218.9,216.869230769231,16.6599137505846,16.1641366896516,141.951934782609
2011-04-15,"2011w15",115.96,0.78608,147.516792184002,118.416154451419,2.8035,21.5666029622551,21.9416029622551,140.598853081701,166.9,165.343956043956,22.1826986302819,19.0679790583176,109.415358524278,2.4255,28.2872909698997,87.4162909698997,127.027439799331,218.9,216.869230769231,17.6120812750533,16.2004977007495,141.951934782609
2011-04-22,"2011w16",115.77,0.792,146.174242424242,116.259771838588,2.8035,21.2311992355471,21.6061992355471,138.36282823698,164.328571428571,162.772527472527,22.1030563983921,19.138023387982,108.481137702629,2.4255,28.2872909698997,87.4162909698997,127.027439799331,218.9,216.869230769231,18.5463020967021,16.2368587118474,139.715909937888
2011-04-29,"2011w17",118.7,0.803475,147.733283549582,115.44276317607,2.8035,21.175298614429,21.550298614429,137.990157429527,163.9,162.343956043956,22.547394253457,19.2080677176463,111.783797073194,2.4255,28.2872909698997,87.4162909698997,127.027439799331,218.9,216.869230769231,15.2436427261375,16.2732197229453,139.343239130435
2011-05-06,"2011w18",112.01,0.79812,140.342304415376,111.90967857255,2.8035,21.175298614429,21.550298614429,137.990157429527,163.9,162.343956043956,26.0804788569774,19.2781120473107,111.588495924735,2.4255,28.5667940754897,87.6957940754897,128.890793836598,221.042857142857,219.012087912088,17.3022979118633,16.3095807340432,139.343239130435
2011-05-13,"2011w19",108.06,0.79232,136.38428917609,107.049304754786,2.8035,20.3926899187769,20.7676899187769,132.772766125179,157.9,156.343956043956,25.7234613703932,19.3481563769751,107.187537635209,2.4255,27.8959866220736,87.0249866220736,124.418744147157,215.9,213.869230769231,17.2312065119478,16.3459417451411,134.125847826087
2011-05-20,"2011w20",106.61,0.78642,135.563693700567,106.138109518371,2.8035,20.0013855709508,20.3763855709508,130.164070473005,154.9,153.343956043956,24.0259609546346,19.4515762729082,100.981028962324,2.4255,27.5046822742475,86.6336822742475,121.810048494983,212.9,210.869230769231,20.8290195326596,16.3975417698147,131.517152173913
2011-05-27,"2011w21",107.59,0.79754,134.902324648294,104.729411486176,2.8035,19.2001433349259,19.5751433349259,124.822455566173,148.757142857143,147.201098901099,20.0930440799968,19.5549961688412,100.615969942481,2.4255,26.7034400382226,85.8324400382226,116.468433588151,206.757142857143,204.726373626374,15.8524636456702,16.4491417944884,126.175537267081
2011-06-03,"2011w22",109.15,0.81858,133.340663099514,104.867652207971,2.8035,19.0883420926899,19.4633420926899,124.077113951266,147.9,146.343956043956,19.2094617432953,19.6584160647743,99.1560061309229,2.4255,26.5916387959866,85.7206387959866,115.723091973244,205.9,203.869230769231,16.5670858423212,16.5007418191621,125.430195652174
2011-06-10,"2011w23",110.6,0.820925,134.726071200171,105.905271027112,2.8035,19.0883420926899,19.4633420926899,124.077113951266,147.9,146.343956043956,18.1718429241546,19.7618359607074,100.172540106777,2.4255,26.5916387959866,85.7206387959866,115.723091973244,205.9,203.869230769231,15.5505518664668,16.5523418438357,125.430195652174
2011-06-17,"2011w24",110.42,0.81352,135.731143671944,106.531017217746,2.8035,19.36784519828,19.74284519828,125.940467988533,150.042857142857,148.486813186813,19.4094507707874,19.8652558566405,99.894191578824,2.4255,26.7779741997133,85.9069741997133,116.965327998089,207.328571428571,205.297802197802,17.0711364192648,16.6039418685094,127.293549689441
2011-06-24,"2011w25",104.95,0.81246,129.175590182901,101.846361789856,2.8035,19.479646440516,19.854646440516,126.68580960344,150.9,149.343956043956,24.8394478135838,19.9686757525736,97.7684706821635,2.4255,26.852508361204,85.981508361204,117.462222408027,207.9,205.869230769231,19.6937517258633,16.6555418931831,128.038891304348
2011-07-01,"2011w26",104.94,0.81484,128.78601934122,100.071480311465,2.8035,18.7879508150505,19.1629508150505,122.07450543367,145.9,144.04095624872,22.003025122205,20.0720956485067,96.6557826199228,2.4255,26.5579955960863,85.6869955960863,115.498803973909,205.9,203.611299569995,18.8430213539861,16.7071419178567,123.691065217391
2011-07-08,"2011w27",108.69,0.82916,131.084471030923,101.638397685414,2.7234,18.7352551984877,19.1102551984877,121.803301323251,145.9,143.636956521739,20.1649036378373,20.1755155444397,101.101005829273,2.3562,26.5131379962193,85.6421379962193,115.269053308129,205.9,203.267391304348,14.1680474788558,16.7587419425304,123.771165217391
2011-07-15,"2011w28",111.22,0.83404,133.350918421179,103.874813798706,2.5632,19.1079260059411,19.4829260059411,124.447973372941,148.757142857143,146.494099378882,20.5731595742349,20.2749594779569,101.101844885697,2.2176,26.8858088036727,86.0148088036727,117.892125357818,208.757142857143,206.124534161491,16.7902804721207,16.8048062819769,126.415837267081
2011-07-22,"2011w29",111.87,0.85388,131.013725582049,102.244723496452,2.5365,19.0333918444504,19.4083918444504,123.977778963003,148.185714285714,145.922670807453,21.7330554665511,20.3744034114741,97.5130517763345,2.1945,26.811274642182,85.940274642182,117.41833094788,208.185714285714,205.553105590062,19.9052791715455,16.8508706214234,125.945642857143
2011-07-29,"2011w30",111.73,0.86838,128.664870218107,100.682014501858,2.5365,18.8656899810964,19.2406899810964,122.859766540643,146.9,144.636956521739,22.1777520387848,20.4738473449912,97.3328499271159,2.1945,26.643572778828,85.772572778828,116.30031852552,206.9,204.267391304348,18.9674685984039,16.8969349608699,124.827630434783
2011-08-05,"2011w31",107.15,0.86294,124.168540107076,99.7960742038454,2.5365,18.6420874966244,19.0170874966244,121.369083310829,145.185714285714,142.922670807453,21.5730091069836,20.5732912785084,96.1638671218305,2.1945,26.643572778828,85.772572778828,116.30031852552,206.9,204.267391304348,20.1364514036893,16.9429993003164,123.336947204969
2011-08-12,"2011w32",100.82,0.82666,121.960660973072,98.6328041408175,2.5365,18.2507831487983,18.6257831487983,118.760387658655,142.185714285714,139.922670807453,20.1275835178376,20.6727352120256,95.6729425332597,2.1945,25.9541317850392,85.0831317850392,111.704045233594,201.614285714286,198.981677018634,16.0311027003347,16.9890636397629,120.728251552795
2011-08-19,"2011w33",103.99,0.8321,124.972959980772,99.2769286047077,2.5365,18.3066837699163,18.6816837699163,119.133058466109,142.614285714286,140.351242236025,19.8561298614008,20.7721791455427,98.2445857953665,2.1945,25.9541317850392,85.0831317850392,111.704045233594,201.614285714286,198.981677018634,13.4594594382279,17.0351279792095,121.100922360248
2011-08-26,"2011w34",105.4,0.8267,127.494859078263,100.084427483124,2.5365,18.4743856332703,18.8493856332703,120.251070888469,143.9,141.636956521739,20.1666434053447,20.8716230790599,99.2011906451916,2.1945,26.1218336483932,85.2508336483932,112.822057655955,202.9,200.267391304348,13.620867010763,17.081192318656,122.218934782609
2011-09-02,"2011w35",109.73,0.84916,129.221819209572,100.323169675889,2.5365,18.4743856332703,18.8493856332703,120.251070888469,143.9,141.636956521739,19.9279012125797,20.9710670125771,101.045581254022,2.1945,26.5690386173373,85.6980386173373,115.803424115582,206.328571428571,203.695962732919,14.7578428615595,17.1272566581025,122.218934782609
2011-09-09,"2011w36",108.53,0.83318,130.259967834081,101.690127433722,2.5365,18.604820415879,18.979820415879,121.12063610586,144.9,142.636956521739,19.4305086721377,21.0272946729504,101.913706838389,2.1945,26.643572778828,85.772572778828,116.30031852552,206.9,204.267391304348,14.3866116871305,17.1753817585465,123.0885
2011-09-16,"2011w37",107.34,0.82192,130.596651742262,101.212015624741,2.5365,18.7911558196057,19.1661558196057,122.362872130705,146.328571428571,144.065527950311,21.150856505964,21.0835223333237,100.744600229827,2.1945,26.923075884418,86.052075884418,118.163672562787,209.042857142857,206.410248447205,17.4190723329598,17.2235068589906,124.330736024845
2011-09-23,"2011w38",105.68,0.80978,130.504581491269,101.643921898659,2.5365,18.8656899810964,19.2406899810964,122.859766540643,146.9,144.636956521739,21.2158446419835,21.139749993697,101.249603449664,2.1945,27.0348771266541,86.1638771266541,118.909014177694,209.9,207.267391304348,17.6594107280299,17.2716319594347,124.827630434783
2011-09-30,"2011w39",102.39,0.7771,131.759104362373,103.083518563117,2.5365,18.9061976775587,19.2811976775587,123.129817850392,146.9,144.94751552795,20.0462992872745,21.1959776540704,102.165817225749,2.1945,27.0394950040508,86.1684950040508,118.939800027005,209.9,207.302795031056,16.7739828012562,17.3197570598788,124.827630434783
2011-10-07,"2011w40",98.82,0.7624,129.616998950682,103.263713127876,2.5365,19.0074669187146,19.3824669187146,123.804946124764,146.9,145.723913043478,20.5412329968876,21.2522053144437,103.740817920079,2.1945,27.0510396975425,86.1800396975425,119.016764650284,209.9,207.391304347826,15.2759467302042,17.3678821603228,124.827630434783
2011-10-14,"2011w41",104.92,0.78454,133.734417620516,102.844293398142,2.16266,19.0074669187146,19.3824669187146,124.178786124764,146.9,145.723913043478,21.3344927266215,21.308432974817,105.411115458899,1.87106,27.0510396975425,86.1800396975425,119.340204650284,209.9,207.391304347826,13.9290891913845,17.4160072607669,125.201470434783
2011-10-21,"2011w42",106.57,0.79586,133.90546075943,104.357601450173,2.0692,19.0074669187146,19.3824669187146,124.272246124764,146.9,145.723913043478,19.9146446745907,21.3646606351903,102.799178270752,1.7902,27.0510396975425,86.1800396975425,119.421064650284,209.9,207.391304347826,16.6218863795312,17.464132361211,125.294930434783
2011-10-28,"2011w43",107.55,0.805975,133.440863550358,105.487245639362,2.0692,19.0074669187146,19.3824669187146,124.272246124764,146.9,145.723913043478,18.7850004854021,21.4208882955636,99.7533182534555,1.7902,27.0510396975425,86.1800396975425,119.421064650284,209.9,207.391304347826,19.6677463968281,17.5122574616551,125.294930434783
2011-11-04,"2011w44",105.91,0.8012,132.189216175736,105.813716957187,2.0692,19.0074669187146,19.3824669187146,124.272246124764,146.9,145.723913043478,18.4585291675762,21.4640479716897,96.507111287971,1.7902,26.8833378341885,86.0123378341885,118.303052227923,208.614285714286,206.105590062112,21.7959409399524,17.5935571205042,125.294930434783
2011-11-11,"2011w45",111.07,0.79002,140.591377433483,111.372083393764,2.0692,19.2869700243046,19.6619700243046,126.135600162031,149.042857142857,147.866770186335,14.763516768267,21.5072076478157,99.0935631869546,1.7902,26.6597353497164,85.7887353497164,116.81236899811,206.9,204.391304347826,17.718805811155,17.6748567793533,127.15828447205
2011-11-18,"2011w46",109.89,0.7736,142.050155118925,113.795071611634,2.0692,20.0323116392115,20.4073116392115,131.10454426141,154.757142857143,153.581055900621,17.3094726497753,21.5503673239418,96.3821334002299,1.7902,26.6597353497164,85.7887353497164,116.81236899811,206.9,204.391304347826,20.4302355978798,17.7561564382024,132.127228571429
2011-11-25,"2011w47",107.02,0.74672,143.320119991429,113.829880202687,2.0692,20.7590197137456,21.1340197137456,135.949264758304,160.328571428571,159.15248447205,22.119384555617,21.5935270000678,97.3529416917825,1.7902,26.6597353497164,85.7887353497164,116.81236899811,206.9,204.391304347826,19.4594273063272,17.8374560970515,136.971949068323
2011-12-02,"2011w48",108.53,0.7647,141.924937884138,111.339297092734,2.0692,20.8335538752363,21.2085538752363,136.446159168242,160.9,159.723913043478,25.1068620755075,21.6366866761939,97.1494637172312,1.7902,26.6597353497164,85.7887353497164,116.81236899811,206.9,204.391304347826,19.6629052808785,17.9187557559006,137.468843478261
2011-12-09,"2011w49",108.26,0.77832,139.094459862267,109.638707931326,2.0692,20.4422495274102,20.8172495274102,133.837463516068,157.9,156.723913043478,24.1987555847419,21.6798463523199,97.0320945930683,1.7902,26.6597353497164,85.7887353497164,116.81236899811,206.9,204.391304347826,19.7802744050414,18.0000554147497,134.860147826087
2011-12-16,"2011w50",104.88,0.75976,138.043592713488,109.10749862009,2.0692,20.4422495274102,20.8172495274102,133.837463516068,157.9,156.723913043478,24.7299648959781,21.7230060284459,99.6112045883267,1.7902,26.6597353497164,85.7887353497164,116.81236899811,206.9,204.391304347826,17.2011644097829,18.0813550735988,134.860147826087
2011-12-23,"2011w51",105.02,0.7664,137.030271398747,107.15453593116,1.48184,20.4422495274102,20.8172495274102,134.424823516068,157.9,156.723913043478,27.2702875849077,21.766165704572,98.4976733944182,1.28204,26.6597353497164,85.7887353497164,117.32052899811,206.9,204.391304347826,18.8228556036915,18.162654732448,135.447507826087
2011-12-30,"2011w52",104.95,0.771066666666667,136.110150440948,107.195747847166,1.335,20.4422495274102,20.8172495274102,134.571663516068,157.9,156.723913043478,27.3759156689023,21.8328486462426,100.17020025561,1.155,26.6597353497164,85.7887353497164,117.44756899811,206.9,204.391304347826,17.2773687424996,18.2683482286325,135.594347826087
2012-01-06,"2012w01",108.89,0.786266666666667,138.489910123792,109.372077294989,1.335,20.2376015289059,20.6126015289059,133.207343526039,157.9,155.154945054945,23.8352662310503,21.8995315879132,103.30755167762,1.155,26.580458671763,85.709458671763,116.919057811753,206.9,203.783516483517,13.6115061341335,18.3740417248171,135.594347826087
2012-01-13,"2012w02",110.25,0.79054,139.461633819921,110.429414157999,1.335,20.2376015289059,20.6126015289059,133.207343526039,157.9,155.154945054945,22.7779293680398,21.9662145295838,103.585497811125,1.155,27.0462971810798,86.1752971810798,120.024647873865,210.471428571429,207.354945054945,16.43915006274,18.4797352210016,135.594347826087
2012-01-20,"2012w03",109.42,0.79854,137.025070754126,108.421777073024,1.335,20.2376015289059,20.6126015289059,133.207343526039,157.9,155.154945054945,24.7855664530151,22.0328974712544,103.01989946206,1.155,27.2326325848065,86.3616325848065,121.26688389871,211.9,208.783516483517,18.2469844366496,18.5854287171862,135.594347826087
2012-01-27,"2012w04",109.05,0.81338,134.07017630136,105.287978732046,1.335,19.8649307214525,20.2399307214525,130.72287147635,155.042857142857,152.297802197802,25.4348927443042,22.0995804129249,101.78390011603,1.155,27.2326325848065,86.3616325848065,121.26688389871,211.9,208.783516483517,19.4829837826805,18.6911222133708,133.109875776398
2012-02-03,"2012w05",109.82,0.82686,132.815712454345,104.539581930002,1.335,19.2500238891543,19.6250238891543,126.623492594362,150.328571428571,147.583516483516,22.0839106643604,22.1662633545955,100.947679506553,1.155,27.0649307214525,86.1939307214525,120.14887147635,210.614285714286,207.497802197802,19.2011919697964,18.7968157095553,129.01049689441
2012-02-10,"2012w06",114.19,0.83465,136.811837297071,106.583328534052,1.335,19.1941232680363,19.5691232680363,126.250821786909,149.9,147.154945054945,19.667493252857,22.2329462962661,102.080235213254,1.155,26.8413282369804,85.9703282369804,118.658188246536,208.9,205.783516483517,16.5779530332819,18.9025092057399,128.637826086957
2012-02-17,"2012w07",116.44,0.83248,139.871228137613,107.375328432906,1.335,19.4177257525084,19.7927257525084,127.741505016722,151.614285714286,148.869230769231,20.3661765838167,22.2996292379367,104.30020697818,1.155,27.1394648829431,86.2684648829431,120.645765886288,211.185714285714,208.069230769231,16.3455589081074,19.0082027019244,130.12850931677
2012-02-24,"2012w08",119.72,0.83566,143.264006892755,108.289321969601,1.335,19.5854276158624,19.9604276158624,128.859517439083,152.9,150.154945054945,20.5701954694814,22.3723018531701,105.444811494905,1.155,27.3630673674152,86.4920673674152,122.136449116101,212.9,209.783516483517,16.6916376211959,19.1105562760461,131.24652173913
2012-03-02,"2012w09",120.85,0.83764,144.274389952724,108.376005691651,1.335,19.7717630195891,20.1467630195891,130.101753463927,154.328571428571,151.583516483516,21.7257477722766,22.4449744684035,106.192406773354,1.155,27.7357381748686,86.8647381748686,124.620921165791,215.757142857143,212.640659340659,18.4285143924365,19.2129098501678,132.488757763975
2012-03-09,"2012w10",122.63,0.8209,149.384821537337,111.150976371512,1.335,19.8462971810798,20.2212971810798,130.598647873865,154.9,152.154945054945,19.4476715023533,22.5176470836369,108.539640364461,1.155,27.88480649785,87.01380649785,125.614709985667,216.9,213.783516483517,17.0750696212059,19.3152634242895,132.985652173913
2012-03-16,"2012w11",123.75,0.8181,151.265126512651,113.018514270397,1.335,20.0326325848065,20.4076325848065,131.84088389871,156.328571428571,153.583516483516,18.8223696283129,22.5903196988703,111.081805142011,1.155,28.16430960344,87.29330960344,127.478064022934,219.042857142857,215.926373626374,16.3962588809222,19.4176169984111,134.227888198758
2012-03-23,"2012w12",123,0.81816,150.337342329129,112.578494177616,1.335,20.1071667462972,20.4821667462972,132.337778308648,156.9,154.154945054945,19.7592841310317,22.6629923141037,110.294975009264,1.155,28.2761108456761,87.4051108456761,128.22340563784,219.9,216.783516483517,17.9284306285761,19.5199705725328,134.724782608696
2012-03-30,"2012w13",121.61,0.81948,148.398984722019,112.309508414294,1.335,20.0941642208723,20.4691642208723,132.251094805815,156.9,154.055259026688,19.941586391521,22.7356649293371,110.728813746974,1.155,28.2637840420449,87.3927840420449,128.141226946966,219.9,216.689010989011,17.4124131999926,19.6223241466545,134.724782608696
2012-04-06,"2012w14",121.08,0.820225,147.61803163766,111.64646331357,1.335,20.016149068323,20.391149068323,131.73099378882,156.9,153.457142857143,20.0845304752501,22.8083375445705,111.782216010474,1.155,28.189823220258,87.318823220258,127.64815480172,219.9,216.121978021978,15.8659387912457,19.7246777207761,134.724782608696
2012-04-13,"2012w15",118.01,0.82095,143.748096717218,109.019479818392,1.335,20.016149068323,20.391149068323,131.73099378882,156.9,153.457142857143,22.7115139704283,22.8810101598039,108.455861357508,1.155,28.189823220258,87.318823220258,127.64815480172,219.9,216.121978021978,19.1922934442115,19.8270312948978,134.724782608696
2012-04-20,"2012w16",114.84,0.81922,140.182124459852,108.197155942885,1.335,20.016149068323,20.391149068323,131.73099378882,156.9,153.457142857143,23.5338378459352,22.9445036424695,107.143557396537,1.155,28.189823220258,87.318823220258,127.64815480172,219.9,216.121978021978,20.504597405183,19.9038317203516,134.724782608696
2012-04-27,"2012w17",114.78,0.8146,140.903510925608,109.071302132288,1.335,20.016149068323,20.391149068323,131.73099378882,156.9,153.457142857143,22.6596916565315,23.0079971251351,107.62723265787,1.155,28.189823220258,87.318823220258,127.64815480172,219.9,216.121978021978,20.0209221438503,19.9806321458054,134.724782608696
2012-05-04,"2012w18",113.48,0.81288,139.602401338451,108.742879250585,1.335,20.016149068323,20.391149068323,131.73099378882,156.9,153.457142857143,22.9881145382353,23.0714906078008,106.501524085741,1.155,28.189823220258,87.318823220258,127.64815480172,219.9,216.121978021978,21.1466307159789,20.0574325712592,134.724782608696
2012-05-11,"2012w19",108.79,0.78852,137.96733120276,107.085240881456,1.335,20.016149068323,20.391149068323,131.73099378882,156.9,153.457142857143,24.6457529073634,23.1349840904664,104.208042917138,1.155,28.189823220258,87.318823220258,127.64815480172,219.9,216.121978021978,23.4401118845821,20.134232996713,134.724782608696
2012-05-18,"2012w20",106.94,0.7708,138.738972496108,107.237334887588,1.335,20.016149068323,20.391149068323,131.73099378882,156.9,153.457142857143,24.4936589012314,23.198477573132,103.58484912391,1.155,28.189823220258,87.318823220258,127.64815480172,219.9,216.121978021978,24.0633056778096,20.2110334221668,134.724782608696
2012-05-25,"2012w21",104.33,0.75636,137.936961235391,106.948916401304,1.335,19.6248447204969,19.9998447204969,129.122298136646,153.9,150.457142857143,22.1733817353417,23.2619710557976,103.049016860053,1.155,27.6680840898232,86.7970840898232,124.169893932155,215.9,212.121978021978,21.120877072102,20.2878338476205,132.116086956522
2012-06-01,"2012w22",101.33,0.7573,133.804304766935,104.457652753648,1.335,19.6248447204969,19.9998447204969,129.122298136646,153.9,150.457142857143,24.6646453829979,23.3254645384633,101.865272184212,1.155,27.6680840898232,86.7970840898232,124.169893932155,215.9,212.121978021978,22.3046217479424,20.3646342730743,132.116086956522
2012-06-08,"2012w23",97.21,0.7632,127.371593291405,98.8677815443487,1.335,19.1776397515528,19.5526397515528,126.140931677019,150.471428571429,147.028571428571,27.27315013267,23.3889580211289,95.2788139013361,1.155,27.2208791208791,86.3498791208791,121.188527472527,212.471428571429,208.693406593407,25.9097135711914,20.4414346985281,129.134720496894
2012-06-15,"2012w24",96,0.77634,123.657160522452,97.3759628099127,1.335,18.5627329192547,18.9377329192547,122.041552795031,145.757142857143,142.314285714286,24.6655899851184,23.4322781991187,90.9077679954662,1.155,26.5314381270903,85.6604381270903,116.592254180602,207.185714285714,203.407692307692,25.6844861851357,20.5010655757953,125.035341614907
2012-06-22,"2012w25",92.46,0.79384,116.471833114985,93.2553596250422,1.335,18.3018633540373,18.6768633540373,120.302422360248,143.757142857143,140.314285714286,27.0470627352063,23.4755983771084,84.0573549249395,1.155,25.8606306736742,84.9896306736742,112.120204491161,202.042857142857,198.264835164835,28.0628495662215,20.5606964530626,123.296211180124
2012-06-29,"2012w26",91.75,0.78904,116.280543445199,92.8262493460758,1.335,17.9766154855137,18.3516154855137,118.134103236758,141.185714285714,137.820718722272,25.3078538906821,23.5189185550982,84.3540287118491,1.155,25.2383874969211,84.3673874969211,107.971916646141,197.328571428571,193.494304143062,23.6178879342917,20.6203273303298,121.060186335404
